,text,label_category,traintest
3375,My friend had a burger and I had these wonderful blueberry pancakes.,"[0, 0, 0, 1, 0]",test
3376,We were so happy with our food and were even more thrilled when we saw the bill.,"[0, 0, 1, 1, 0]",test
3377,I would definitely come back to this restaurant.,"[0, 0, 0, 0, 1]",test
3378,The place just isn't ready for prime time.,"[0, 0, 0, 0, 1]",test
3379,"All toppings are so fresh you'd think they had their own vegetable garden and the crust is so perfect, that one actually thinks of how it was made.","[0, 0, 0, 1, 0]",test
3380,Quartino is my favoriate resturant in NYC.,"[0, 0, 0, 0, 1]",test
3381,We've always gotten amazing service and we love the food.,"[0, 1, 0, 1, 0]",test
3382,"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative.","[0, 1, 0, 1, 0]",test
3383,I'm in love with the lobster ravioli!,"[0, 0, 0, 1, 0]",test
3384,My order is on my table even on a busy friday night within 10 minutes (at the most) of hanging up the phone.,"[0, 1, 0, 0, 0]",test
3385,We came across this restaurant by accident while at a DUMBO art festival and thoroughly enjoyed our meal.,"[0, 0, 0, 1, 0]",test
3386,"Service is excellent, no wait, and you get a lot for the price.","[0, 1, 1, 1, 0]",test
3387,I thought the food isn't cheap at all compared to Chinatown.,"[0, 0, 1, 0, 0]",test
3388,And you never get the feeling that you need to leave.,"[0, 0, 0, 0, 1]",test
3389,Coffee is a better deal than overpriced Cosi sandwiches.,"[0, 0, 1, 0, 0]",test
3390,We didn't know if we should order a drink or leave?,"[0, 0, 0, 0, 1]",test
3391,great neighbhorhood spot.,"[0, 0, 0, 0, 1]",test
3392,Bobb V's is a great place to take your Friends and Family!,"[0, 0, 0, 0, 1]",test
3393,") It's not the best Japanese restaurant in the East Village, but it's a pretty solid one for its modest prices, and worth repeat visits.","[0, 0, 1, 0, 1]",test
3394,The food is so good and so popular that waiting can really be a nightmare.,"[0, 1, 0, 1, 0]",test
3395,"Here's the thing, you're in the best city in the world for restaurants.","[0, 0, 0, 0, 1]",test
3396,Go spend your money somewhere that really wows you.,"[0, 0, 0, 0, 1]",test
3397,"The crowd was older and the restaurant is very cramped, but it has old school charm.","[1, 0, 0, 0, 0]",test
3398,This is a real gem of a place.,"[0, 0, 0, 0, 1]",test
3399,I think this a a wonderful place.,"[0, 0, 0, 0, 1]",test
3400,First walking in the place seemed to have great ambience.,"[1, 0, 0, 0, 0]",test
3401,I went to Kitchenette this weekend for brunch.,"[0, 0, 0, 0, 1]",test
3402,"This place doesn't get the publicity that Sylvias Soul Food restaurant does, but it should.","[0, 0, 0, 0, 1]",test
3403,Just because P Diddy had a party at Butter doesn't mean we should be automatically impressed.,"[0, 0, 0, 0, 1]",test
3404,Even for two very hungry people there is plenty of food left to be taken home (it reheats really well also).,"[0, 0, 0, 1, 0]",test
3405,"Like I said, Nick and Joe's may not be everyone's favorite, but it's mine.","[0, 0, 0, 0, 1]",test
3406,The help was extremely nice and did not rush us.,"[0, 1, 0, 0, 0]",test
3407,"Then they somehow made a dry and burnt crust, around a raw and cold inside.","[0, 0, 0, 1, 0]",test
3408,"It's just good food, nothing more and that's all we want!","[0, 0, 0, 1, 0]",test
3409,DON'T KNOW WHAT THE OTHERS ON THE BLOCK WERE LIKE BUT WE WERE PLEASED WITH OUR CHOICE.,"[0, 0, 0, 0, 1]",test
3410,Average cake thats been courted by a LOT of hype.,"[0, 0, 0, 1, 0]",test
3411,It's cute and simple and I loved it.,"[0, 0, 0, 0, 1]",test
3412,My wife and I recently visited the bistro for dinner and had a wonderful experience.,"[0, 0, 0, 0, 1]",test
3413,THE SERVICE IS PERFECT TOO  NOTHING WRONG IN THIS ITALIAN/FRENCH RESTAURANT,"[0, 1, 0, 0, 1]",test
3414,My fiance and I recently wanted to see the city and deceided to take a dinner cruise.,"[0, 0, 0, 0, 1]",test
3415,The $72 Delmonico steak had to be sent back because it was not cooked to order.,"[0, 0, 1, 1, 0]",test
3416,Everytime I go there I can't pick anything to eat and not because the menu is filled with great things to eat.,"[0, 0, 0, 1, 0]",test
3417,Half a chicken with a mountain of rice and beans for $6.25.,"[0, 0, 1, 0, 0]",test
3418,"The service is really fast and friendly, and the value is great.","[0, 1, 1, 0, 0]",test
3419,We were very impressed with the food and value.,"[0, 0, 1, 1, 0]",test
3420,You must try the garlic soup!,"[0, 0, 0, 1, 0]",test
3421,"Casablanca servces delicious falafel, tabouleh, humus and other Mediterranean delights, which are all very inexpensive.","[0, 0, 1, 1, 0]",test
3422,"Even after a few bad evenings at Bardolino, I keep coming back.","[0, 0, 0, 0, 1]",test
3423,"The pizza's are made fresh, crispy, and ready to serve.","[0, 0, 0, 1, 0]",test
3424,"There are many french bistros in the midtown area, and I wholheartedly recommend this one.","[0, 0, 0, 0, 1]",test
3425,Staff is accomodating make sure you are satified.,"[0, 1, 0, 0, 0]",test
3426,Chef Waldy's always measures up.,"[0, 0, 0, 1, 0]",test
3427,This diamond in the ruff is definitely worth my 10-minute walk from the 6 train.,"[0, 0, 0, 0, 1]",test
3428,"Being a vegan myself, I've made a point of trying all the vegan restaurants in Manhattan--and Zen Palate is easily my favorite.","[0, 0, 0, 0, 1]",test
3429,Don Pedro's is one of my favorite restaurants.,"[0, 0, 0, 0, 1]",test
3430,Reasonably priced with very fresh sushi.,"[0, 0, 1, 1, 0]",test
3431,Go for the Seafood Paella for two.,"[0, 0, 0, 1, 0]",test
3432,All of the apetizers are good and the Sangria is very good.,"[0, 0, 0, 1, 0]",test
3433,Cantinetta is a real treasure in a see of mediocre Italian restaurants.,"[0, 0, 0, 0, 1]",test
3434,"The one positive thing I can say is that the service was prompt, we got seated right away and the server was very friendly.","[0, 1, 0, 0, 0]",test
3435,The staff greeted me warmly at the door and I was seated promptly and the food was excellent.,"[0, 1, 0, 1, 0]",test
3436,Whether one pizza place is better than another is often very subjective.,"[0, 0, 0, 0, 1]",test
3437,Really nice restaurant to go with a group or on a date.,"[0, 0, 0, 0, 1]",test
3438,Service is usually pretty good.,"[0, 1, 0, 0, 0]",test
3439,Host and Hostess was quite rude.,"[0, 1, 0, 0, 0]",test
3440,You will not be missing anything.,"[0, 0, 0, 0, 1]",test
3441,I discovered Applebees when I went away to college in VA.,"[0, 0, 0, 0, 1]",test
3442,"the wait staff is very friendly, if your not rude or picky.......our meal at Leon last weekend was great -.","[0, 1, 0, 1, 0]",test
3443,I recommend any of their salmon dishes......,"[0, 0, 0, 1, 0]",test
3444,The foie gras was sweet and luscious.,"[0, 0, 0, 1, 0]",test
3445,"The menu, which changes seasonally, shows both regional and international influences.","[0, 0, 0, 1, 0]",test
3446,but their mac cheese was YUMMY!,"[0, 0, 0, 1, 0]",test
3447,their brunch menu had something for everyone.,"[0, 0, 0, 1, 0]",test
3448,jazz singer had a nice voice + she made us all get up to dance to shake some cals to eat some more.,"[1, 0, 0, 0, 0]",test
3449,"I often find myself with time to kill in Times Square, which is a shame since I don't love this area.","[0, 0, 0, 0, 1]",test
3450,They have very quick service which is great when you don't have much time.,"[0, 1, 0, 0, 0]",test
3451,"The food is average: breakfast food, soups, salads, sandwiches, etc.","[0, 0, 0, 1, 0]",test
3452,I WAS HIGHLY DISAPPOINTED BY THE FOOD.,"[0, 0, 0, 1, 0]",test
3453,"THE BANANA PUDDING THEY SERVE HAS NEVER SEEN AN OVEN,THE CRABCAKES ARE WAY OVER SALTED AND DON'T GET ME STARTED ON THE VERY GREASY MAC AND CHEESE.","[0, 0, 0, 1, 0]",test
3454,"The staff is arrogant, the prices are way high for Brooklyn.","[0, 1, 1, 0, 0]",test
3455,This place is average... at best.,"[0, 0, 0, 0, 1]",test
3456,the service is prompt friendly.,"[0, 1, 0, 0, 0]",test
3457,Whatever the reason it is definitely the place to be.,"[0, 0, 0, 0, 1]",test
3458,This is literally a hot spot when it comes to the food.,"[0, 0, 0, 1, 0]",test
3459,The downstairs bar scene is very cool and chill...,"[1, 0, 0, 0, 0]",test
3460,"The food was definitely good, but when all was said and done, I just couldn't justify it for the price (including 2 drinks, $100/person)...","[0, 0, 1, 1, 0]",test
3461,I've come here for casual lunches as well as for a friend's birthday and I always enjoy myself.,"[0, 0, 0, 0, 1]",test
3462,If you are a Tequila fan you will not be disappointed.,"[0, 0, 0, 1, 0]",test
3463,"Great beer selection too, something like 50 beers.","[0, 0, 0, 1, 0]",test
3464,"After reading the great reviews, I invited a die-hard downtown friend of mine to join me at TASTE.","[0, 0, 0, 0, 1]",test
3465,Not to sound too negative but be wary of the delivary.,"[0, 1, 0, 0, 0]",test
3466,Feels like family when we go there.,"[0, 0, 0, 0, 1]",test
3467,"I found the food to be just as good as its owner, Da Silvano, just much less expensive.","[0, 1, 1, 1, 0]",test
3468,They have homemade pastas of all kinds -- I recommend the gnocchi -- yum!,"[0, 0, 0, 1, 0]",test
3469,"My vegetable risotto was burnt, and infused totally in a burnt flavor.","[0, 0, 0, 1, 0]",test
3470,What a pleasant surprise!,"[0, 0, 0, 0, 1]",test
3471,The main draw of this place is the price.,"[0, 0, 1, 0, 0]",test
3472,How can hope to stay in business with service like this?,"[0, 1, 0, 0, 0]",test
3473,"But dinner here is never disappointing, even if the prices are a bit over the top.","[0, 0, 1, 1, 0]",test
3474,"Not only did they have amazing, sandwiches, soup, pizza etc, but their homemade sorbets are out of this world!","[0, 0, 0, 1, 0]",test
3475,"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts.","[0, 0, 0, 1, 0]",test
3476,The sushi is reasonably priced and fresh.,"[0, 0, 1, 1, 0]",test
3477,"It's no-fuss, fast and delicious.","[1, 1, 0, 1, 0]",test
3478,Save room for deserts - they're to die for.,"[0, 0, 0, 1, 0]",test
3479,Best things to order are from the grill (Churrasco and Ribs).,"[0, 0, 0, 1, 0]",test
3480,The traditional Italian items are great - cheap and served in a cozy setting.,"[1, 0, 1, 1, 0]",test
3481,Whether your choose the iced blended mocha or the hot white mocha you are sure to be extremely happy.,"[0, 0, 0, 1, 0]",test
3482,last Tuesday for a late lunch with a friend.,"[0, 0, 0, 0, 1]",test
3483,It was delish and I didn't feel bad eating it.,"[0, 0, 0, 1, 0]",test
3484,Another friend had to ask 3 times for parmesan cheese.,"[0, 1, 0, 0, 0]",test
3485,"Our waitress had apparently never tried any of the food, and there was no one to recommend any wine.","[0, 1, 0, 0, 0]",test
3486,"The service was a bit slow and the portions are a bit small so if you are hungry and in a rush, this is not the place for you.","[0, 1, 0, 1, 1]",test
3487,"No doubt the next time we want to go out for a special occasion or are entertaining guests from out of town, Spirit and Bateaux will be our destination.","[0, 0, 0, 0, 1]",test
3488,i would recommend Jewel Bako if you want to feel like you were kicked in the groin and had to pay for it too.,"[0, 0, 0, 0, 1]",test
3489,"The ambiance was pretty cool, but not worth the hassle.","[1, 0, 0, 0, 1]",test
3490,The unfortunate lady next to us thought she had ordered a salad (including asking for salad dressing) and was instead given a quesedilla.,"[0, 1, 0, 0, 0]",test
3491,"El Nidos one of the best restaurants in New York which I've ever been to, has a great variety of tasty, mouth watering pizza's.","[0, 0, 0, 1, 1]",test
3492,"The service was pretty poor all around, the food was well below average relative to the cost, and outside there is a crazy bum who harasses every customer who leaves the place.","[0, 1, 1, 1, 1]",test
3493,Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit.,"[0, 1, 1, 1, 0]",test
3494,I had to wait for my friend at the bar for a few minutes,"[0, 0, 0, 0, 1]",test
3495,"Chef Vincenzo, always there if you need him, is a real talent and a real Roman.","[0, 0, 0, 1, 0]",test
3496,"If you're looking to taste some great Indian food and want good service, definitely visit Curry Leaf.","[0, 1, 0, 1, 0]",test
3497,"You must try Odessa stew or Rabbit stew; salads-all good; and kompot is soo refreshing during the hot summer day (they make it the way my mom does, reminds me of home a lot).","[0, 0, 0, 1, 1]",test
3498,My daughter and I left feeling satisfied (not stuffed) and it felt good to know we had a healthy lunch.,"[0, 0, 0, 1, 0]",test
3499,I'm almost tempted to give this place a bad review so I can keep the crowds away...been going there on and off for a year now and it's really my fave hang out in the city.,"[0, 0, 0, 0, 1]",test
3500,"When she complained, the waitress said, Sorry.","[0, 1, 0, 0, 0]",test
3501,The quality of the meat was on par with your local grocery store.,"[0, 0, 0, 1, 0]",test
3502,They specialize in smoothies and fresh juices.,"[0, 0, 0, 1, 0]",test
3503,"It first came well done, and I politely sent it back.","[0, 0, 0, 1, 0]",test
3504,"I recommend the black roasted codfish, it was the best dish of the evening.","[0, 0, 0, 1, 0]",test
3505,The manager then told us we could order from whatever menu we wanted but by that time we were so annoyed with the waiter and the resturant that we let and went some place else.,"[0, 1, 0, 0, 1]",test
3506,"In mi burrito, here was nothing but dark chicken that had that cooked last week and just warmed up in a microwave taste.","[0, 0, 0, 1, 0]",test
3507,"during busy hrs, i recommend that you make a reservation.","[0, 0, 0, 0, 1]",test
3508,Don't waste your time or your money.,"[0, 0, 0, 0, 1]",test
3509,"it's good but, like the movie is never as good as the book, this is same analogy.","[0, 0, 0, 0, 1]",test
3510,it was a very warm experience.,"[0, 0, 0, 0, 1]",test
3511,I went to Common Stock for brunch and I was so impressed.,"[0, 0, 0, 0, 1]",test
3512,"now called nikki sushi, sushi is OK.","[0, 0, 0, 1, 0]",test
3513,The food is also outstanding and is served quite quickly.,"[0, 1, 0, 1, 0]",test
3514,I just have nothing to say about this place that is negative except that it's not a cheap night out...but it's SO worth it.,"[0, 0, 1, 0, 1]",test
3515,"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care.","[0, 0, 0, 1, 0]",test
3516,The food is delicious and the bar has a great vibe.,"[1, 0, 0, 1, 0]",test
3517,expectations were real hi reading the '10's'.,"[0, 0, 0, 0, 1]",test
3518,There's candlelight and music.,"[1, 0, 0, 0, 0]",test
3519,It's nice to find a place that is open 24 hours (especially in downtown Brooklyn).,"[0, 0, 0, 0, 1]",test
3520,Simple healthy unglamorous food cheap.,"[0, 0, 1, 1, 0]",test
3521,"It was such a fantastic dining experience, that I returned again the same week.","[0, 0, 0, 0, 1]",test
3522,"To be fair, the food still is good and the service is quick and attentative even though its usually very busy.","[0, 1, 0, 1, 0]",test
3523,The place is absolutely adorable and the food is delicious.,"[1, 0, 0, 1, 0]",test
3524,I ordered the Chicken Teriyaki and my husband got Garlic Shrimp.,"[0, 0, 0, 1, 0]",test
3525,I've had better Japanese food at a mall food court.,"[0, 0, 0, 1, 0]",test
3526,The staff members are extremely friendly and even replaced my drink once when I dropped it outside.,"[0, 1, 0, 0, 0]",test
